usage_date_key,report_name,page_name,user_role,view_count,unique_users_count,avg_load_time_ms,last_view_date_key
20250410,PAYG Collections,Aging,FieldAgent,32,12,2024,20250410
20230406,Executive Overview,Aging,ServiceOps,35,14,1510,20230406
20230215,Asset Performance,Details,Executive,37,9,1798,20230215
20240213,Asset Performance,Regional,FieldAgent,38,8,1829,20240213
20240613,Executive Overview,Overview,ServiceOps,34,10,2477,20240613
20230909,Executive Overview,Overview,SalesOps,32,14,2051,20230909
20250802,Executive Overview,Cohorts,Executive,35,9,879,20250802
20240501,Installations Ops,Cohorts,Analyst,34,7,1828,20240501
20230605,Executive Overview,Aging,FieldAgent,31,7,1412,20230605
20230627,Sales Pipeline,Aging,ServiceOps,42,15,1765,20230627
20241216,Installations Ops,Agent Performance,Finance,38,6,1850,20241216
20250924,Sales Pipeline,Details,RegionalManager,33,7,2033,20250924
20251027,PAYG Collections,Agent Performance,Analyst,27,9,1617,20251027
20230908,PAYG Collections,Details,Executive,29,12,2375,20230908
20231125,Asset Performance,Overview,Finance,37,14,1857,20231125
20240423,Sales Pipeline,Maps,Finance,47,21,1346,20240423
20231022,Executive Overview,Overview,RegionalManager,37,11,891,20231022
20230312,PAYG Collections,Details,SalesOps,32,14,2542,20230312
20230919,PAYG Collections,Aging,ServiceOps,35,13,1622,20230919
20241009,Sales Pipeline,Regional,Executive,30,5,1891,20241009
20230810,PAYG Collections,Agent Performance,FieldAgent,26,6,1899,20230810
20250521,Sales Pipeline,Overview,ServiceOps,36,15,2729,20250521
20240720,Sales Pipeline,Aging,Executive,42,12,1850,20240720
20240913,Sales Pipeline,Agent Performance,FieldAgent,42,7,2158,20240913
20230109,Sales Pipeline,Agent Performance,Analyst,28,10,1483,20230109
20241019,Sales Pipeline,Aging,Analyst,35,10,1951,20241019
20230901,Asset Performance,Agent Performance,Finance,29,6,1196,20230901
20240309,Sales Pipeline,Regional,ServiceOps,48,20,2698,20240309
20250821,Executive Overview,Details,Executive,36,8,2001,20250821
20231222,Sales Pipeline,Overview,Executive,33,11,1057,20231222
20230109,Installations Ops,Regional,Executive,40,15,1593,20230109
20231010,Sales Pipeline,Regional,Analyst,30,9,2360,20231010
20241107,Service & Warranty,Maps,RegionalManager,36,8,1301,20241107
20240708,Installations Ops,Overview,Analyst,27,9,1267,20240708
20230404,Executive Overview,Cohorts,RegionalManager,42,13,2413,20230404
20231216,Installations Ops,Regional,ServiceOps,40,10,1729,20231216
20230927,Installations Ops,Aging,Analyst,35,8,1445,20230927
20250409,Sales Pipeline,Agent Performance,Executive,30,6,2038,20250409
20231025,Sales Pipeline,Overview,ServiceOps,26,8,2121,20231025
20240809,Installations Ops,Agent Performance,ServiceOps,30,8,2324,20240809
20241019,Sales Pipeline,Overview,FieldAgent,42,16,1971,20241019
20230928,Asset Performance,Cohorts,Executive,38,9,1438,20230928
20250519,PAYG Collections,Aging,SalesOps,41,11,1551,20250519
20240602,Installations Ops,Maps,ServiceOps,36,6,2428,20240602
20230420,Executive Overview,Cohorts,Executive,37,11,1829,20230420
20250112,Executive Overview,Regional,RegionalManager,44,11,1612,20250112
20251219,Installations Ops,Maps,RegionalManager,38,14,889,20251219
20230522,Executive Overview,Agent Performance,FieldAgent,40,10,1616,20230522
20230819,Asset Performance,Regional,Executive,37,9,1552,20230819
20240614,PAYG Collections,Regional,Finance,31,5,2337,20240614
20241127,Installations Ops,Cohorts,Analyst,25,5,1144,20241127
20231217,Asset Performance,Aging,Executive,37,13,2112,20231217
20241012,PAYG Collections,Details,ServiceOps,30,7,1684,20241012
20250606,Asset Performance,Overview,RegionalManager,34,8,2015,20250606
20240507,PAYG Collections,Maps,FieldAgent,26,5,1976,20240507
20240827,Sales Pipeline,Overview,Analyst,28,5,1675,20240827
20230806,Sales Pipeline,Regional,FieldAgent,34,12,2054,20230806
20250315,Installations Ops,Details,RegionalManager,28,7,2227,20250315
20250217,Service & Warranty,Agent Performance,Finance,29,4,968,20250217
20231221,Executive Overview,Regional,Finance,27,12,2155,20231221
20230717,Installations Ops,Details,Finance,30,6,1049,20230717
20230808,Installations Ops,Overview,RegionalManager,37,12,2094,20230808
20230310,PAYG Collections,Overview,Analyst,38,6,1283,20230310
20250119,Asset Performance,Regional,Analyst,26,12,1316,20250119
20231030,PAYG Collections,Details,ServiceOps,32,13,1348,20231030
20250415,Installations Ops,Details,ServiceOps,27,6,1279,20250415
20231204,Sales Pipeline,Details,SalesOps,46,13,1672,20231204
20240331,PAYG Collections,Agent Performance,Finance,42,12,2126,20240331
20240915,Executive Overview,Overview,Analyst,30,11,1752,20240915
20230403,Executive Overview,Overview,FieldAgent,23,7,1074,20230403
20250813,Asset Performance,Overview,FieldAgent,34,11,1875,20250813
20240813,Service & Warranty,Aging,Finance,23,5,1308,20240813
20240719,PAYG Collections,Agent Performance,RegionalManager,32,11,2254,20240719
20250506,Asset Performance,Overview,RegionalManager,39,12,1574,20250506
20250820,Installations Ops,Agent Performance,FieldAgent,50,22,1782,20250820
20250111,Installations Ops,Overview,Executive,31,11,1682,20250111
20240526,PAYG Collections,Details,Finance,30,9,869,20240526
20230213,Executive Overview,Maps,Finance,32,13,1340,20230213
20250527,PAYG Collections,Overview,Analyst,25,9,2353,20250527
20250530,Executive Overview,Details,FieldAgent,33,5,2321,20250530
20240301,Service & Warranty,Regional,Finance,39,10,1506,20240301
20230426,Installations Ops,Overview,RegionalManager,42,16,1778,20230426
20240624,Asset Performance,Overview,ServiceOps,29,8,1278,20240624
20240329,PAYG Collections,Details,Finance,42,9,2124,20240329
20240416,Sales Pipeline,Agent Performance,FieldAgent,45,9,1368,20240416
20250520,Asset Performance,Regional,Analyst,37,7,2721,20250520
20251225,Sales Pipeline,Aging,ServiceOps,42,7,1327,20251225
20250816,Asset Performance,Details,SalesOps,29,9,1179,20250816
20250319,Executive Overview,Details,Executive,29,10,2219,20250319
20250409,Sales Pipeline,Agent Performance,RegionalManager,37,15,1203,20250409
20250729,Service & Warranty,Details,SalesOps,41,16,2387,20250729
20250502,Service & Warranty,Details,Executive,30,9,2512,20250502
20240225,Service & Warranty,Maps,RegionalManager,40,17,1546,20240225
20251227,PAYG Collections,Cohorts,SalesOps,40,7,1791,20251227
20250830,Installations Ops,Agent Performance,FieldAgent,43,13,1560,20250830
20251128,Installations Ops,Cohorts,SalesOps,29,4,2226,20251128
20240507,Asset Performance,Cohorts,Finance,33,13,1720,20240507
20250730,Installations Ops,Overview,ServiceOps,31,14,2471,20250730
20251020,Service & Warranty,Details,RegionalManager,34,8,2078,20251020
20240709,PAYG Collections,Regional,Analyst,39,10,1742,20240709
20250320,Installations Ops,Maps,Executive,32,11,2061,20250320
20250721,PAYG Collections,Regional,Analyst,34,7,2508,20250721
20240112,Asset Performance,Cohorts,Analyst,33,10,1888,20240112
20240725,Installations Ops,Cohorts,SalesOps,44,19,1671,20240725
20230728,Installations Ops,Agent Performance,Analyst,37,8,1798,20230728
20240613,Sales Pipeline,Overview,ServiceOps,21,6,2505,20240613
20231002,Installations Ops,Overview,Finance,29,6,1900,20231002
20240709,PAYG Collections,Aging,Analyst,29,5,2445,20240709
20250514,Executive Overview,Regional,FieldAgent,34,6,2461,20250514
20250602,PAYG Collections,Aging,RegionalManager,31,12,2293,20250602
20251202,Asset Performance,Maps,FieldAgent,36,13,997,20251202
20240107,Sales Pipeline,Aging,RegionalManager,38,11,1628,20240107
20241015,PAYG Collections,Agent Performance,ServiceOps,44,15,2075,20241015
20240212,PAYG Collections,Cohorts,FieldAgent,36,8,2711,20240212
20231014,PAYG Collections,Details,Finance,55,15,1277,20231014
20230320,Installations Ops,Regional,ServiceOps,37,6,1077,20230320
20250714,Sales Pipeline,Agent Performance,Executive,31,7,2219,20250714
20230131,Installations Ops,Cohorts,ServiceOps,39,13,1494,20230131
20250127,Sales Pipeline,Overview,FieldAgent,37,8,1618,20250127
20240917,Executive Overview,Aging,RegionalManager,33,10,601,20240917
20240227,Service & Warranty,Agent Performance,FieldAgent,33,13,2338,20240227
20241019,Installations Ops,Agent Performance,FieldAgent,39,7,1619,20241019
20240511,Asset Performance,Agent Performance,Executive,34,10,1171,20240511
20250509,Asset Performance,Aging,RegionalManager,44,12,1958,20250509
20240123,Executive Overview,Overview,Finance,34,9,2289,20240123
20230813,Service & Warranty,Cohorts,RegionalManager,33,14,2247,20230813
20230112,PAYG Collections,Cohorts,Analyst,32,7,1402,20230112
20240717,Sales Pipeline,Aging,Analyst,35,6,1877,20240717
20230802,Executive Overview,Maps,RegionalManager,34,6,1699,20230802
20241031,PAYG Collections,Regional,Analyst,43,11,1850,20241031
20251029,Sales Pipeline,Maps,FieldAgent,33,10,1418,20251029
20240319,Asset Performance,Details,SalesOps,31,7,2134,20240319
20231225,Executive Overview,Aging,Finance,32,14,2160,20231225
20250523,Sales Pipeline,Aging,Finance,34,14,2329,20250523
20241025,Asset Performance,Overview,Finance,38,11,1942,20241025
20230104,PAYG Collections,Overview,SalesOps,38,7,1859,20230104
20240420,PAYG Collections,Maps,ServiceOps,35,10,2036,20240420
20230526,Executive Overview,Aging,RegionalManager,36,7,1758,20230526
20240619,Service & Warranty,Maps,Finance,26,11,2375,20240619
20240608,Service & Warranty,Aging,Finance,31,11,1217,20240608
20240705,Sales Pipeline,Agent Performance,ServiceOps,31,8,1575,20240705
20241128,PAYG Collections,Aging,SalesOps,29,11,1653,20241128
20250220,Sales Pipeline,Agent Performance,Executive,40,8,1775,20250220
20250927,Service & Warranty,Details,Finance,35,14,1563,20250927
20240819,Installations Ops,Overview,FieldAgent,38,6,2118,20240819
20241229,Executive Overview,Agent Performance,Finance,35,11,1494,20241229
20250531,PAYG Collections,Regional,Executive,37,12,2129,20250531
20250117,Service & Warranty,Overview,ServiceOps,28,8,1375,20250117
20250613,Asset Performance,Cohorts,SalesOps,29,9,1370,20250613
20250904,Asset Performance,Agent Performance,Finance,35,12,1832,20250904
20241017,PAYG Collections,Regional,FieldAgent,29,5,1975,20241017
20251027,Service & Warranty,Agent Performance,Executive,26,7,2415,20251027
20230728,PAYG Collections,Details,Executive,33,9,1884,20230728
20230728,Service & Warranty,Aging,Executive,43,12,2051,20230728
20240203,Installations Ops,Agent Performance,Executive,26,9,2162,20240203
20230223,Sales Pipeline,Regional,ServiceOps,30,8,1326,20230223
20241110,PAYG Collections,Overview,SalesOps,41,6,1500,20241110
20240521,Installations Ops,Details,FieldAgent,43,12,2185,20240521
20240101,Asset Performance,Maps,Finance,39,12,1492,20240101
20250117,PAYG Collections,Aging,FieldAgent,34,6,1778,20250117
20231125,Asset Performance,Aging,Executive,26,7,1187,20231125
20230305,Executive Overview,Maps,Finance,30,5,1926,20230305
20240513,PAYG Collections,Maps,ServiceOps,29,5,2779,20240513
20230319,PAYG Collections,Maps,Analyst,43,19,1362,20230319
20240617,PAYG Collections,Regional,RegionalManager,29,5,2532,20240617
20250109,Executive Overview,Overview,ServiceOps,33,10,1745,20250109
20240810,Installations Ops,Cohorts,ServiceOps,35,13,2058,20240810
20250329,PAYG Collections,Regional,ServiceOps,34,14,2338,20250329
20240701,PAYG Collections,Agent Performance,Finance,33,10,1776,20240701
20240923,Installations Ops,Aging,SalesOps,43,17,1088,20240923
20230421,Executive Overview,Regional,Analyst,29,7,1859,20230421
20230509,Sales Pipeline,Cohorts,RegionalManager,27,10,1856,20230509
20230410,Sales Pipeline,Maps,RegionalManager,39,14,1826,20230410
20251105,Installations Ops,Regional,Executive,29,10,1651,20251105
20250415,Service & Warranty,Cohorts,Finance,40,16,1799,20250415
20250902,Executive Overview,Aging,FieldAgent,33,11,1480,20250902
20250310,PAYG Collections,Agent Performance,Executive,40,10,1795,20250310
20241117,Asset Performance,Regional,SalesOps,32,14,2001,20241117
20240802,Service & Warranty,Regional,Finance,33,8,1990,20240802
20251226,Sales Pipeline,Aging,ServiceOps,39,6,1237,20251226
20230514,Service & Warranty,Regional,SalesOps,24,6,2542,20230514
20230623,Sales Pipeline,Regional,FieldAgent,29,11,1184,20230623
20240709,Sales Pipeline,Agent Performance,Analyst,28,12,1882,20240709
20250218,Executive Overview,Cohorts,FieldAgent,27,6,1705,20250218
20230202,Sales Pipeline,Cohorts,FieldAgent,38,12,2220,20230202
20230308,Executive Overview,Agent Performance,RegionalManager,37,11,2475,20230308
20230715,Sales Pipeline,Maps,Analyst,43,17,886,20230715
20240326,Executive Overview,Cohorts,RegionalManager,37,14,2428,20240326
20230731,Service & Warranty,Details,Analyst,33,12,1804,20230731
20230125,Asset Performance,Agent Performance,ServiceOps,48,15,1727,20230125
20250721,Service & Warranty,Details,Executive,31,11,2151,20250721
20251109,Service & Warranty,Regional,Finance,32,14,2105,20251109
20250520,Asset Performance,Regional,FieldAgent,30,8,2147,20250520
20251209,Service & Warranty,Aging,SalesOps,37,7,2618,20251209
20240604,Sales Pipeline,Cohorts,Finance,43,7,1276,20240604
20251222,Sales Pipeline,Regional,SalesOps,32,14,1627,20251222
20230217,Service & Warranty,Regional,SalesOps,39,16,1663,20230217
20250529,Executive Overview,Regional,ServiceOps,36,6,2073,20250529
20241130,Asset Performance,Agent Performance,Executive,34,12,1538,20241130
20230804,Asset Performance,Agent Performance,ServiceOps,31,7,1634,20230804
20241202,Installations Ops,Cohorts,Analyst,30,13,2775,20241202
20241218,Installations Ops,Details,SalesOps,36,15,2053,20241218
20231105,Sales Pipeline,Cohorts,Finance,31,8,890,20231105
20231211,Service & Warranty,Overview,Executive,37,16,2451,20231211
20241007,Executive Overview,Regional,ServiceOps,42,15,2124,20241007
20231219,PAYG Collections,Aging,Finance,19,7,1550,20231219
20230114,Installations Ops,Details,Analyst,34,5,1123,20230114
20251130,Service & Warranty,Aging,ServiceOps,31,12,1746,20251130
20240609,Sales Pipeline,Aging,SalesOps,31,12,1270,20240609
20230611,PAYG Collections,Cohorts,Executive,29,4,2129,20230611
20251124,Installations Ops,Details,SalesOps,29,8,2191,20251124
20231006,Asset Performance,Agent Performance,FieldAgent,35,9,2085,20231006
20230928,Asset Performance,Regional,Analyst,36,11,1943,20230928
20251017,Sales Pipeline,Agent Performance,Analyst,24,8,1845,20251017
20250320,Executive Overview,Aging,RegionalManager,33,9,1750,20250320
20241024,Service & Warranty,Regional,Finance,41,17,1561,20241024
20250409,PAYG Collections,Details,ServiceOps,28,7,1917,20250409
20240221,PAYG Collections,Overview,Analyst,40,8,1450,20240221
20240913,Service & Warranty,Aging,RegionalManager,31,12,1496,20240913
20240602,Service & Warranty,Details,FieldAgent,31,9,1582,20240602
20240917,Sales Pipeline,Details,ServiceOps,36,9,1650,20240917
20250301,Executive Overview,Overview,Finance,45,15,2862,20250301
20240229,Asset Performance,Maps,FieldAgent,36,9,2206,20240229
20240324,PAYG Collections,Aging,FieldAgent,36,12,1397,20240324
20240518,Installations Ops,Details,RegionalManager,40,9,2041,20240518
20241122,Executive Overview,Cohorts,Finance,36,10,2120,20241122
20251007,PAYG Collections,Details,Finance,38,11,2563,20251007
20230614,Asset Performance,Agent Performance,Finance,24,10,1223,20230614
20251123,Installations Ops,Regional,SalesOps,31,12,1372,20251123
20240526,Executive Overview,Cohorts,Finance,36,15,1422,20240526
20250712,Asset Performance,Regional,Executive,30,13,1790,20250712
20250427,Installations Ops,Maps,Finance,30,5,1295,20250427
20241206,Executive Overview,Overview,FieldAgent,37,14,1598,20241206
20240805,Installations Ops,Aging,RegionalManager,39,11,2053,20240805
20231104,PAYG Collections,Agent Performance,Analyst,30,8,1637,20231104
20230403,Service & Warranty,Aging,Analyst,32,11,2731,20230403
20250306,Service & Warranty,Regional,Executive,38,13,1995,20250306
20250411,Installations Ops,Cohorts,Executive,30,12,1923,20250411
20230304,PAYG Collections,Overview,Finance,39,14,600,20230304
20230710,Installations Ops,Agent Performance,Analyst,38,9,1279,20230710
20241022,Executive Overview,Details,FieldAgent,37,6,2415,20241022
20231116,Service & Warranty,Agent Performance,Finance,35,8,1711,20231116
20230825,Asset Performance,Agent Performance,SalesOps,25,11,1015,20230825
20231015,Sales Pipeline,Cohorts,ServiceOps,27,6,1542,20231015
20230813,Installations Ops,Aging,ServiceOps,31,12,2059,20230813
20231221,PAYG Collections,Maps,FieldAgent,30,5,1584,20231221
20240615,Asset Performance,Cohorts,RegionalManager,28,4,2195,20240615
20231016,Executive Overview,Overview,Analyst,34,8,1379,20231016
20230605,Installations Ops,Details,RegionalManager,37,12,1415,20230605
20250209,Sales Pipeline,Regional,Executive,28,12,1148,20250209
20240117,Asset Performance,Cohorts,FieldAgent,31,11,1358,20240117
20250728,Asset Performance,Regional,Executive,43,8,2359,20250728
20240726,Installations Ops,Details,SalesOps,34,12,1775,20240726
20250311,Installations Ops,Aging,Executive,40,14,1712,20250311
20240929,Installations Ops,Details,Finance,38,11,2443,20240929
20240801,Asset Performance,Regional,Finance,29,9,1665,20240801
20231006,Executive Overview,Cohorts,Analyst,33,12,2368,20231006
20240302,Sales Pipeline,Aging,FieldAgent,29,6,2029,20240302
20250530,Service & Warranty,Details,SalesOps,31,12,1563,20250530
20230329,Asset Performance,Cohorts,FieldAgent,26,11,1599,20230329
20231228,Asset Performance,Cohorts,Executive,57,17,2293,20231228
20250919,Sales Pipeline,Cohorts,FieldAgent,39,15,1868,20250919
